,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
275,Land Rover,Range Rover,2014,Saudi,White,0,1.5674798161793047,0,0,Used,131000.0,Riyadh,230000.0,False
277,Hyundai,H1,2015,Saudi,Black,1,1.5674798161793047,0,0,Used,131000.0,Al-Medina,42000.0,False
278,Mercedes,S,2015,Other,Black,0,1.5674798161793047,0,0,Used,109000.0,Riyadh,199000.0,False
279,Toyota,Camry,2019,Saudi,Black,0,2.5,0,0,Used,13000.0,Riyadh,94000.0,False
280,Toyota,Camry,2020,Saudi,Brown,2,2.5,0,0,Used,37000.0,Riyadh,80000.0,False
281,Toyota,Hilux,2014,Saudi,White,2,2.5,0,1,Used,125000.0,Riyadh,40000.0,False
282,Ford,Taurus,2019,Saudi,Black,2,2.0,0,0,Used,49000.0,Riyadh,82000.0,False
283,Toyota,Camry,2019,Saudi,Black,2,2.5,0,0,Used,48000.0,Riyadh,80000.0,False
284,Hyundai,Sonata,2018,Saudi,White,1,2.0,0,0,Used,116000.0,Riyadh,55000.0,False
285,Ford,Expedition,2013,Saudi,White,2,5.4,0,0,Used,235000.0,Riyadh,50000.0,False
286,Nissan,Patrol,2015,Saudi,Another Color,0,5.6,0,0,Used,228000.0,Riyadh,130000.0,False
287,Toyota,Ciocca,2009,Saudi,Grey,0,5.7,0,0,Used,343000.0,Riyadh,60000.0,False
288,Chevrolet,Tahoe,2015,Saudi,Silver,2,5.3,0,0,Used,233000.0,Riyadh,98000.0,False
289,Toyota,Land Cruiser Pickup,2018,Saudi,Another Color,2,4.0,0,1,Used,98000.0,Riyadh,105000.0,False
290,Genesis,G80,2019,Saudi,Another Color,1,3.3,0,0,Used,50000.0,Riyadh,125000.0,False
291,Toyota,Cressida,1996,Saudi,White,1,1.5674798161793047,0,1,Used,8000.0,Aseer,13000.0,False
292,Lexus,LX,2018,Gulf Arabic,Golden,0,7.5,0,0,Used,122000.0,Taef,340000.0,False
294,Renault,Duster,2017,Saudi,White,2,2.0,0,0,Used,49597.0,Riyadh,27500.0,False
295,Changan,Seven,2020,Saudi,Silver,2,1.5,0,0,Used,37644.0,Riyadh,27500.0,False
296,Changan,Seven,2020,Saudi,White,2,1.5,0,0,Used,55531.0,Riyadh,27500.0,False
297,Changan,Seven,2020,Saudi,Silver,2,1.5,0,0,Used,49214.0,Riyadh,27500.0,False
298,Mercedes,GLC,2017,Gulf Arabic,White,0,1.5674798161793047,0,1,Used,143000.0,Riyadh,155000.0,False
300,Chevrolet,Impala,2017,Gulf Arabic,Black,2,3.5,0,0,Used,89000.0,Riyadh,62000.0,False
301,Kia,Carnival,2016,Other,Golden,1,1.5674798161793047,0,0,Used,118000.0,Riyadh,59000.0,False
302,Honda,Accord,2018,Gulf Arabic,Silver,1,1.5,0,0,Used,38000.0,Riyadh,87000.0,False
304,Toyota,Camry,2016,Gulf Arabic,White,0,2.4,0,0,Used,62000.0,Riyadh,75000.0,False
305,Mercedes,C,2015,Gulf Arabic,White,1,2.0,0,0,Used,173000.0,Riyadh,108000.0,False
306,Geely,EC8,2012,Saudi,Black,0,2.3,0,0,Used,200000.0,Riyadh,11500.0,False
307,Lexus,ES,2016,Gulf Arabic,White,2,3.5,0,0,Used,45000.0,Riyadh,112000.0,False
308,HAVAL,H6,2020,Saudi,Black,0,2.0,0,0,Used,2000.0,Jeddah,69000.0,False
309,Chrysler,300,2016,Gulf Arabic,White,0,3.5,0,0,Used,16000.0,Riyadh,90000.0,False
310,Ford,Flex,2017,Gulf Arabic,White,2,2.5,0,0,Used,110000.0,Riyadh,67000.0,False
311,Nissan,Patrol,2016,Gulf Arabic,Black,0,4.0,0,0,Used,92000.0,Riyadh,175000.0,False
312,Mercedes,E,2016,Gulf Arabic,White,0,3.0,0,0,Used,114000.0,Riyadh,106000.0,False
313,Toyota,FJ,2015,Saudi,White,0,4.0,0,0,Used,259880.0,Riyadh,89000.0,False
314,Kia,Optima,2017,Gulf Arabic,Brown,2,2.4,0,0,Used,75000.0,Riyadh,48000.0,False
315,GMC,Yukon,2017,Gulf Arabic,Bronze,1,5.3,0,0,Used,96000.0,Riyadh,145000.0,False
316,BMW,The 7,2017,Gulf Arabic,Navy,0,2.0,0,0,Used,87000.0,Riyadh,175000.0,False
317,Chevrolet,Impala,2016,Gulf Arabic,White,2,3.5,0,0,Used,114000.0,Riyadh,65000.0,False
318,Ford,Explorer,2016,Gulf Arabic,Black,2,3.5,0,0,Used,111000.0,Riyadh,75000.0,False
319,Toyota,Camry,2016,Gulf Arabic,White,2,2.5,0,0,Used,81000.0,Riyadh,62000.0,False
320,Toyota,Camry,2016,Gulf Arabic,White,1,2.4,0,0,Used,78000.0,Riyadh,57000.0,False
321,Chevrolet,Tahoe,2016,Gulf Arabic,Golden,1,1.5674798161793047,0,0,Used,97000.0,Riyadh,135000.0,False
322,Chevrolet,Spark,2019,Saudi,Silver,2,1.4,0,0,Used,63744.0,Riyadh,25000.0,False
323,Nissan,Z370,2015,Saudi,Red,1,3.7,0,0,Used,111075.0,Jazan,80000.0,False
324,Ford,Victoria,2006,Saudi,Oily,2,4.6,0,0,Used,320000.0,Taef,19500.0,False
325,Kia,Rio,2017,Saudi,White,2,1.4,0,0,Used,180818.0,Riyadh,27500.0,False
326,Kia,Rio,2017,Saudi,White,2,1.4,0,0,Used,144024.0,Riyadh,27500.0,False
327,Changan,Seven,2020,Saudi,Red,2,1.5,0,0,Used,47528.0,Riyadh,28500.0,False
328,Changan,Seven,2020,Saudi,White,2,1.5,0,0,Used,36833.0,Riyadh,28500.0,False
329,Chevrolet,Impala,2016,Gulf Arabic,White,2,3.5,0,0,Used,114000.0,Riyadh,65000.0,False
330,Ford,Explorer,2016,Gulf Arabic,Black,2,3.5,0,0,Used,111000.0,Riyadh,75000.0,False
331,Toyota,Camry,2016,Gulf Arabic,White,2,2.5,0,0,Used,81000.0,Riyadh,62000.0,False
332,Toyota,Camry,2016,Gulf Arabic,White,1,2.4,0,0,Used,78000.0,Riyadh,57000.0,False
333,Chevrolet,Tahoe,2016,Gulf Arabic,Golden,1,1.5674798161793047,0,0,Used,97000.0,Riyadh,135000.0,False
334,Chevrolet,Spark,2019,Saudi,Silver,2,1.4,0,0,Used,63744.0,Riyadh,25000.0,False
335,Hyundai,Accent,2018,Saudi,White,2,1.4,0,0,Used,71000.0,Riyadh,38000.0,False
336,Hyundai,Sonata,2018,Other,White,0,2.0,0,0,Used,65239.0,Qassim,67000.0,False
337,Toyota,Yaris,2018,Saudi,Silver,2,1.5,0,0,Used,131000.0,Jeddah,35000.0,False
338,Ford,Expedition,2008,Saudi,Blue,1,5.4,0,0,Used,346000.0,Dammam,27000.0,False
339,Rolls-Royce,Ghost,2010,Saudi,Blue,0,6.0,0,0,Used,175000.0,Dammam,310000.0,False
340,Genesis,G80,2016,Other,White,0,3.8,0,0,Used,124000.0,Riyadh,86000.0,False
341,Mercedes,E,2019,Other,Black,2,1.5674798161793047,0,0,Used,38000.0,Riyadh,216000.0,False
342,Porsche,911,2013,Saudi,Grey,0,3.5,0,0,Used,26000.0,Dammam,280000.0,False
343,Toyota,Corolla,2018,Saudi,Grey,2,1.6,0,0,Used,121000.0,Jeddah,48000.0,False
344,Genesis,Royal,2015,Saudi,Black,0,5.0,0,0,Used,98000.0,Riyadh,111000.0,False
345,BMW,The 7,2020,Gulf Arabic,Black,0,2.0,0,0,Used,14000.0,Riyadh,349000.0,False
346,Kia,Carnival,2009,Saudi,Another Color,2,3.5,0,0,Used,126000.0,Dammam,20000.0,False
347,Lexus,ES,2019,Other,Black,0,3.5,0,0,Used,40000.0,Dammam,185000.0,False
348,Mitsubishi,Attrage,2018,Saudi,White,2,1.2,0,0,Used,68000.0,Al-Medina,26500.0,False
349,Ford,Focus,2014,Saudi,Black,2,1.5,0,0,Used,75000.0,Riyadh,21000.0,False
351,Chevrolet,Caprice,2013,Saudi,Silver,2,6.0,0,0,Used,106000.0,Dammam,79000.0,False
352,Chevrolet,Impala,2016,Saudi,White,2,3.5,0,0,Used,91000.0,Dammam,55000.0,False
353,Toyota,Furniture,2014,Saudi,White,2,2.7,0,0,Used,127000.0,Jeddah,57000.0,False
355,Toyota,Land Cruiser,2020,Saudi,White,0,4.6,0,0,Used,21000.0,Jazan,275000.0,False
356,Nissan,Sunny,2018,Saudi,White,2,1.5,0,0,Used,79968.0,Riyadh,29000.0,False
357,Toyota,Yaris,2015,Saudi,Black,0,1.5,0,0,Used,203429.0,Riyadh,29000.0,False
358,Hyundai,Accent,2018,Saudi,Grey,2,1.4,0,0,Used,93788.0,Riyadh,29000.0,False
359,Renault,Duster,2018,Saudi,Black,2,2.0,0,0,Used,164169.0,Riyadh,29500.0,False
360,GMC,Sierra,2020,Saudi,Navy,2,5.3,0,0,Used,17000.0,Dammam,156000.0,False
361,Chevrolet,Tahoe,2019,Saudi,Black,2,5.3,0,0,Used,34000.0,Riyadh,158000.0,False
362,Kia,Rio,2017,Saudi,White,2,1.4,0,0,Used,170000.0,Jeddah,26000.0,False
363,Ford,Explorer,2015,Saudi,Black,1,3.5,0,0,Used,160000.0,Al-Ahsa,65000.0,False
365,Nissan,X-Trail,2006,Saudi,White,2,2.5,0,0,Used,238000.0,Dammam,13000.0,False
367,Toyota,Land Cruiser,2020,Gulf Arabic,White,1,5.7,0,0,Used,124000.0,Jeddah,250000.0,False
368,Toyota,Land Cruiser,2015,Saudi,Black,0,5.7,0,0,Used,119000.0,Dammam,180000.0,False
369,Chevrolet,Tahoe,2015,Other,Black,0,5.7,0,0,Used,168000.0,Dammam,110000.0,False
370,Honda,Accord,2019,Gulf Arabic,White,0,2.0,0,0,Used,45000.0,Riyadh,102000.0,False
371,Mercedes,C,2017,Other,Grey,0,3.0,0,0,Used,210000.0,Riyadh,210000.0,False
372,Nissan,Land Cruiser Pickup,2016,Saudi,White,0,1.5674798161793047,0,0,Used,44000.0,Riyadh,95000.0,False
373,Toyota,Land Cruiser,2019,Saudi,White,0,4.6,0,0,Used,60000.0,Riyadh,240000.0,False
374,Lexus,LX,2020,Gulf Arabic,White,0,5.7,0,0,Used,455000.0,Riyadh,455000.0,False
375,Ford,F150,2017,Other,Grey,0,8.0,0,0,Used,140000.0,Riyadh,145000.0,False
376,Toyota,Hilux,2016,Gulf Arabic,White,0,2.7,0,1,Used,388000.0,Riyadh,55000.0,False
378,Subaru,Forester,2010,Saudi,White,2,2.4,0,0,Used,113000.0,Dammam,18500.0,False
382,Zhengzhou,Pick up,2020,Saudi,White,1,2.4,0,1,Used,13800.0,Sabya,35000.0,False
383,Toyota,Ciocca,2009,Saudi,White,1,5.7,0,0,Used,275000.0,Makkah,55000.0,False
386,Renault,Duster,2018,Saudi,Oily,2,2.0,0,0,Used,53811.0,Riyadh,29500.0,False
387,Nissan,Sunny,2019,Saudi,Grey,2,1.5,0,0,Used,93049.0,Riyadh,29500.0,False
388,Nissan,Sunny,2019,Saudi,Grey,2,1.5,0,0,Used,87042.0,Riyadh,29500.0,False
389,Nissan,Sunny,2019,Saudi,Grey,2,1.5,0,0,Used,85093.0,Riyadh,29500.0,False
390,Land Rover,Range Rover,2015,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,140000.0,Riyadh,260000.0,False
391,BMW,The 4,2015,Gulf Arabic,Blue,0,1.5674798161793047,0,0,Used,122000.0,Riyadh,110000.0,False
392,Lexus,GS,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,78000.0,Riyadh,170000.0,False
393,Mitsubishi,Pajero,2018,Gulf Arabic,Silver,0,3.5,0,0,Used,56525.0,Riyadh,78000.0,False
394,Hyundai,Sonata,2016,Gulf Arabic,Blue,0,1.5674798161793047,0,0,Used,76000.0,Riyadh,68000.0,False
395,Mercedes,C,2016,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,119000.0,Riyadh,130000.0,False
396,Chrysler,C300,2018,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,49000.0,Riyadh,135000.0,False
397,Land Rover,Range Rover,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,110000.0,Riyadh,255000.0,False
398,Land Rover,Range Rover,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,132000.0,Riyadh,235000.0,False
399,MINI,Copper,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,42000.0,Riyadh,95000.0,False
400,Chevrolet,Impala,2019,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,84000.0,Riyadh,77000.0,False
401,Toyota,Avalon,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,53000.0,Riyadh,118000.0,False
402,Nissan,Patrol,2019,Saudi,White,0,1.5674798161793047,0,0,Used,43000.0,Riyadh,225000.0,False
403,GMC,Acadia,2016,Saudi,White,1,1.5674798161793047,0,0,Used,106000.0,Riyadh,75000.0,False
404,GMC,Sierra,2020,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,32000.0,Riyadh,158000.0,False
405,Land Rover,Range Rover,2020,Gulf Arabic,Golden,0,1.5674798161793047,2,0,Used,36000.0,Riyadh,540000.0,False
406,Lexus,ES,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,95000.0,Riyadh,141000.0,False
407,Lexus,ES,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,39000.0,Riyadh,160000.0,False
408,Honda,City,2016,Saudi,Black,0,1.5674798161793047,0,0,Used,51000.0,Riyadh,41000.0,False
409,Land Rover,Range Rover,2019,Other,Black,0,1.5674798161793047,0,0,Used,28000.0,Riyadh,450000.0,False
410,Lexus,LX,2018,Other,White,0,1.5674798161793047,0,0,Used,107000.0,Riyadh,365000.0,False
411,Mitsubishi,Pajero,2018,Gulf Arabic,Golden,0,3.5,0,0,Used,56000.0,Riyadh,76000.0,False
412,Chevrolet,Tahoe,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,73000.0,Riyadh,142000.0,False
413,Toyota,Prado,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,39000.0,Riyadh,151000.0,False
414,Kia,Cadenza,2019,Gulf Arabic,White,1,1.5674798161793047,0,1,Used,72000.0,Riyadh,88000.0,False
415,Ford,Echo Sport,2020,Gulf Arabic,White,1,2.0,0,0,Used,2700.0,Riyadh,55000.0,False
417,Nissan,Sunny,2019,Saudi,Silver,2,1.5,0,0,Used,123291.0,Riyadh,29500.0,False
418,Renault,Duster,2018,Saudi,Grey,2,2.0,0,0,Used,117719.0,Riyadh,29500.0,False
419,Ford,Vego,2019,Saudi,White,2,1.5,0,0,Used,51717.0,Jeddah,29500.0,False
420,Ford,Vego,2019,Saudi,Black,2,1.5,0,0,Used,26323.0,Jeddah,29500.0,False
421,Mercedes,CLA,2017,Saudi,Red,0,1.5674798161793047,0,0,Used,103000.0,Riyadh,110000.0,False
422,Lexus,ES,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,75000.0,Riyadh,125000.0,False
423,Lexus,ES,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,24000.0,Riyadh,160000.0,False
425,Chevrolet,Tahoe,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,55000.0,Riyadh,168000.0,False
426,Land Rover,Range Rover,2018,Saudi,White,0,1.5674798161793047,0,0,Used,26000.0,Riyadh,170000.0,False
427,BMW,The 5,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,105000.0,Riyadh,85000.0,False
428,Toyota,Camry,2016,Gulf Arabic,Black,1,1.5674798161793047,0,0,Used,83000.0,Riyadh,72000.0,False
429,Hyundai,Sonata,2019,Gulf Arabic,White,2,1.5674798161793047,0,0,Used,35000.0,Riyadh,64000.0,False
430,Land Rover,Range Rover,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,125000.0,Riyadh,245000.0,False
431,Chevrolet,Silverado,2017,Gulf Arabic,Silver,0,5.3,0,0,Used,110000.0,Riyadh,107000.0,False
432,Audi,A5,2016,Gulf Arabic,Blue,0,1.5674798161793047,0,0,Used,90000.0,Riyadh,115000.0,False
433,Hyundai,Senta fe,2016,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,12000.0,Riyadh,79000.0,False
434,Chevrolet,Tahoe,2016,Saudi,White,1,1.5674798161793047,0,0,Used,197000.0,Riyadh,92000.0,False
435,Jeep,Cherokee,2016,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,81000.0,Riyadh,88000.0,False
436,Toyota,Camry,2018,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,42000.0,Riyadh,95000.0,False
437,Land Rover,Range Rover,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,120000.0,Riyadh,235000.0,False
438,Nissan,Altima,2018,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,48000.0,Riyadh,68000.0,False
439,BMW,X,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,130000.0,Riyadh,160000.0,False
440,Nissan,Patrol,2015,Saudi,Grey,1,1.5674798161793047,0,0,Used,134000.0,Riyadh,135000.0,False
441,Lexus,ES,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,100000.0,Riyadh,115000.0,False
442,MINI,Copper,2018,Saudi,Silver,0,1.5674798161793047,0,1,Used,59000.0,Riyadh,85000.0,False
443,Lexus,ES,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,85000.0,Riyadh,141000.0,False
444,Lexus,ES,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,75000.0,Riyadh,141000.0,False
445,Chevrolet,Impala,2019,Gulf Arabic,Black,2,1.5674798161793047,0,0,Used,85000.0,Riyadh,68500.0,False
446,Lincoln,Navigator,2008,Gulf Arabic,White,0,5.7,0,0,Used,532000.0,Khobar,35000.0,False
447,Toyota,FJ,2020,Saudi,Grey,2,4.0,0,0,Used,46000.0,Riyadh,135000.0,False
448,Hyundai,Accent,2018,Saudi,Silver,2,1.4,0,0,Used,106818.0,Riyadh,29500.0,False
449,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,103461.0,Riyadh,30000.0,False
450,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,110448.0,Riyadh,30000.0,False
451,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,143021.0,Riyadh,30000.0,False
452,Chevrolet,Suburban,2018,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,48000.0,Riyadh,163000.0,False
453,Chevrolet,Impala,2019,Gulf Arabic,Black,1,1.5674798161793047,0,0,Used,85000.0,Riyadh,73000.0,False
454,Honda,Odyssey,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,80000.0,Riyadh,72000.0,False
455,Nissan,Altima,2019,Gulf Arabic,White,0,2.5,0,0,Used,1000.0,Riyadh,115000.0,False
456,Genesis,G80,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,66000.0,Riyadh,119000.0,False
457,Mercedes,S,2015,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,53000.0,Riyadh,260000.0,False
458,Mercedes,C,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,120000.0,Riyadh,143000.0,False
460,Mercedes,E,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,120000.0,Riyadh,135000.0,False
461,Land Rover,Range Rover,2016,Gulf Arabic,Grey,0,1.5674798161793047,0,0,Used,58000.0,Riyadh,250000.0,False
462,Lexus,RX,2017,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,59000.0,Riyadh,188000.0,False
463,Hyundai,Sonata,2019,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,28000.0,Riyadh,68000.0,False
464,Mercedes,S,2019,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,6000.0,Riyadh,470000.0,False
465,Hyundai,Senta fe,2015,Gulf Arabic,Silver,0,1.5674798161793047,0,0,Used,350000.0,Riyadh,52000.0,False
466,Lexus,LX,2015,Saudi,White,0,1.5674798161793047,0,0,Used,94000.0,Riyadh,238000.0,False
467,Chevrolet,Tahoe,2010,Saudi,Bronze,0,1.5674798161793047,0,0,Used,292000.0,Riyadh,55000.0,False
468,Chevrolet,Suburban,2018,Gulf Arabic,Black,1,1.5674798161793047,0,0,Used,58000.0,Riyadh,170000.0,False
469,Kia,Optima,2018,Gulf Arabic,White,2,1.5674798161793047,0,0,Used,48000.0,Riyadh,67000.0,False
470,Jeep,Wrangler,2017,Gulf Arabic,Green,0,1.5674798161793047,0,0,Used,42000.0,Riyadh,110000.0,False
471,Mercedes,CLA,2019,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,28000.0,Riyadh,149000.0,False
472,GMC,Yukon,2016,Gulf Arabic,Bronze,2,1.5674798161793047,0,0,Used,88000.0,Riyadh,141000.0,False
473,Ford,Expedition,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,81000.0,Riyadh,88000.0,False
474,Hyundai,Sonata,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,38000.0,Riyadh,63000.0,False
475,Lexus,ES,2015,Gulf Arabic,Black,1,1.5674798161793047,0,0,Used,104000.0,Riyadh,105000.0,False
476,Mercedes,G,2015,Saudi,White,0,8.8,0,0,Used,213000.0,Riyadh,240000.0,False
477,Chevrolet,Impala,2014,Saudi,Black,1,1.5674798161793047,0,0,Used,189000.0,Dammam,40000.0,False
478,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,173700.0,Riyadh,30000.0,False
479,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,207135.0,Riyadh,30000.0,False
480,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,114250.0,Riyadh,30000.0,False
481,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,197990.0,Riyadh,30000.0,False
482,Cadillac,XT5,2017,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,91000.0,Riyadh,130000.0,False
483,Jeep,Wrangler,2018,Gulf Arabic,Orange,2,1.5674798161793047,0,1,Used,40000.0,Riyadh,115000.0,False
484,GMC,Acadia,2016,Saudi,Black,1,1.5674798161793047,0,0,Used,148000.0,Riyadh,70000.0,False
485,GMC,Yukon,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,55000.0,Riyadh,175000.0,False
486,Chevrolet,Cruze,2016,Gulf Arabic,White,1,1.5674798161793047,0,0,Used,52000.0,Riyadh,45000.0,False
487,Mercedes,GLC,2018,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,51000.0,Riyadh,185000.0,False
488,Kia,Optima,2015,Gulf Arabic,White,0,2.4,0,0,Used,79680.0,Riyadh,49000.0,False
489,Kia,Cadenza,2018,Gulf Arabic,Silver,0,1.5674798161793047,0,0,Used,69000.0,Riyadh,95000.0,False
490,GMC,Yukon,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,61000.0,Riyadh,165000.0,False
491,GMC,Sierra,2011,Saudi,White,2,1.5674798161793047,0,0,Used,231000.0,Riyadh,45000.0,False
492,Ford,Explorer,2016,Gulf Arabic,Silver,0,1.5674798161793047,0,0,Used,53000.0,Riyadh,113000.0,False
493,GMC,Sierra,2020,Gulf Arabic,Silver,0,1.5674798161793047,0,0,Used,37000.0,Riyadh,159000.0,False
494,Lexus,ES,2016,Gulf Arabic,Grey,1,1.5674798161793047,0,0,Used,92000.0,Riyadh,115000.0,False
495,Toyota,Land Cruiser,2016,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,42000.0,Riyadh,138000.0,False
496,Mercedes,C,2015,Gulf Arabic,White,0,1.5674798161793047,0,0,Used,54000.0,Riyadh,120000.0,False
497,Chevrolet,Tahoe,2016,Saudi,White,0,1.5674798161793047,0,0,Used,146000.0,Riyadh,118000.0,False
498,Land Rover,Range Rover,2016,Gulf Arabic,Black,0,1.5674798161793047,0,0,Used,102000.0,Riyadh,252000.0,False
499,Toyota,Camry,2007,Other,Silver,0,1.1,0,1,Used,450000.0,Riyadh,11000.0,False
500,Nissan,Navara,2015,Saudi,White,0,1.5674798161793047,0,1,Used,83000.0,Jeddah,45000.0,False
501,Toyota,Furniture,2013,Saudi,Golden,2,2.7,0,0,Used,350000.0,Riyadh,50000.0,False
502,Lexus,LX,2018,Saudi,Navy,0,5.7,0,0,Used,94800.0,Riyadh,370000.0,False
505,Daihatsu,Gran Max,2014,Saudi,White,2,1.5674798161793047,0,1,Used,254000.0,Riyadh,25000.0,False
506,Toyota,Corolla,2020,Saudi,Another Color,2,1.6,0,0,Used,16479.0,Riyadh,56000.0,False
508,Toyota,Avalon,2013,Saudi,Red,0,3.5,0,0,Used,169000.0,Aseer,75000.0,False
509,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,125848.0,Riyadh,30000.0,False
510,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,132567.0,Riyadh,30000.0,False
511,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,76938.0,Riyadh,30000.0,False
512,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,114482.0,Riyadh,30000.0,False
513,Nissan,Sunny,2018,Saudi,Grey,2,1.5674798161793047,0,0,Used,105499.0,Riyadh,25000.0,False
516,Toyota,Innova,2006,Saudi,Black,2,2.5,0,1,Used,498000.0,Riyadh,18000.0,False
517,Hyundai,Accent,2019,Saudi,Silver,2,1.6,0,0,Used,105444.0,Riyadh,33000.0,False
518,Hyundai,Accent,2017,Saudi,White,2,1.4,0,0,Used,183000.0,Riyadh,27000.0,False
524,Toyota,Furniture,2019,Saudi,Grey,0,3.0,0,0,Used,18448.0,Riyadh,130000.0,False
526,Chevrolet,Aveo,2017,Saudi,White,2,1.5,0,0,Used,118000.0,Riyadh,20000.0,False
527,Toyota,Yaris,2018,Saudi,White,2,1.5,0,0,Used,62000.0,Riyadh,35000.0,False
529,Chevrolet,Spark,2019,Saudi,White,2,1.4,0,0,Used,96342.0,Riyadh,25000.0,False
533,Land Rover,Range Rover,2006,Saudi,Blue,0,4.4,0,0,Used,289000.0,Riyadh,20000.0,False
537,Honda,Civic,2019,Saudi,White,1,1.6,0,0,Used,41000.0,Jeddah,67000.0,False
540,Hyundai,Accent,2017,Saudi,White,1,1.6,0,0,Used,168347.0,Riyadh,30000.0,False
541,Nissan,Sunny,2019,Saudi,Grey,2,1.5,0,0,Used,86871.0,Riyadh,30500.0,False
542,Kia,Soul,2014,Saudi,Green,1,1.6,0,0,Used,157603.0,Riyadh,31500.0,False
543,Hyundai,Accent,2017,Saudi,White,2,1.4,0,0,Used,87995.0,Riyadh,31500.0,False
544,Toyota,Furniture,2017,Saudi,White,1,4.0,0,0,Used,37800.0,Jeddah,106000.0,False
546,Chevrolet,Tahoe,2007,Saudi,Silver,2,1.5674798161793047,0,0,Used,440000.0,Abha,35000.0,False
548,Renault,Fluence,2015,Saudi,White,2,1.6,0,1,Used,280.0,Al-Baha,18000.0,False
549,Toyota,Rav4,2018,Saudi,White,1,2.5,0,0,Used,88000.0,Dammam,77000.0,False
550,Hyundai,Azera,2019,Saudi,Navy,0,3.5,0,0,Used,64000.0,Riyadh,94000.0,False
551,Hyundai,Senta fe,2016,Saudi,Grey,1,3.3,0,0,Used,149000.0,Dammam,47000.0,False
552,Toyota,Hilux,2016,Saudi,White,0,1.5674798161793047,0,1,Used,175000.0,Jeddah,77000.0,False
553,Hyundai,Sonata,2018,Saudi,Black,1,2.4,0,0,Used,117000.0,Riyadh,63000.0,False
554,Kia,Sportage,2017,Saudi,White,1,1.6,0,0,Used,190000.0,Riyadh,53000.0,False
555,Toyota,Rav4,2016,Saudi,White,0,2.0,0,0,Used,216000.0,Riyadh,60000.0,False
556,Honda,Accord,2014,Saudi,White,0,2.4,0,0,Used,223000.0,Riyadh,48000.0,False
